Ancient Greek Prose Data,Code Repo: https://github.com/QuantitativeCriticismLab/greek-genre-classification.git,Corpus: https://github.com/timgianitsos/tesserae.git,Code commit: 116ab759730f9312abc012cfe6e0f24933d1bc47,Corpus commit: 60a0b5c14f1ecc6269607eb9f426d7e8abb92fd0,Project: https://www.qcrit.org,Author: Tim Gianitsos,Note: Frequencies are per-character,,,,,,,,,,,,,,,,
file name,freq_allos,freq_autos,freq_circumstantial_markers,freq_conditional_markers,freq_conjunction,freq_demonstrative,freq_hina,freq_hopos,freq_indefinite_pronoun_in_non_interrogative_sentence,freq_interrogatives,freq_men,freq_particles,freq_personal_pronouns,freq_reflexive,freq_sentence_with_relative_clause,freq_sentences_with_vocative_omega,freq_superlative,freq_temporal_causal_markers,freq_ws,freq_wste_not_preceded_by_eta,mean_length_relative_clause,mean_sentence_length,variance_of_sentence_length
demosthenes.against_aristogiton_2.tess,0.0001740341106856944,0.002610511660285416,0.0,0.0014792899408284023,0.010790114862513052,0.0027845457709711106,8.70170553428472e-05,8.70170553428472e-05,0.0017697272537997085,0.22413793103448276,0.003132613992342499,0.008962756700313261,0.0037417333797424295,0.0010442046641141664,0.3103448275862069,0.034482758620689655,0.0001740341106856944,0.0012182387747998607,0.0006091193873999304,0.0003480682213713888,42.36842105263158,198.13793103448276,8825.843043995243
demosthenes.against_boeotus_1.tess,0.0007881995270802838,0.001688998986600608,0.0,0.0022519986488008107,0.008107195135682919,0.005235896858461885,0.00022519986488008108,0.0,0.0009144947416552355,0.2978723404255319,0.00208309875014075,0.010696993581803852,0.006643396013962391,0.0007881995270802838,0.24113475177304963,0.07801418439716312,0.00022519986488008108,0.0009570994257403446,0.000844499493300304,0.00022519986488008108,34.8974358974359,125.97163120567376,7565.800613651226
demosthenes.against_boeotus_2.tess,0.0009149828440716736,0.00335493709492947,0.0001524971406786123,0.0009149828440716736,0.010026686999618757,0.006786122760198247,0.0003049942813572246,7.624857033930614e-05,0.0006934247022352749,0.09183673469387756,0.0024399542508577966,0.007815478459778879,0.007586732748760961,0.0004193671368661838,0.4489795918367347,0.20408163265306123,0.0001524971406786123,0.00049561570720549,0.0016012199771254288,0.0007243614182234084,45.88405797101449,267.6530612244898,37014.410245730935
demosthenes.against_callicles.tess,0.000773286467486819,0.001476274165202109,0.000140597539543058,0.00140597539543058,0.010826010544815466,0.00492091388400703,0.000562390158172232,7.0298769771529e-05,0.0005998800239952009,0.19318181818181818,0.002460456942003515,0.008998242530755712,0.005413005272407733,0.000281195079086116,0.17045454545454544,0.2727272727272727,0.000140597539543058,0.00042179261862917397,0.00070298769771529,0.00021089630931458699,44.64705882352941,161.64772727272728,12428.114540289256
demosthenes.against_callippus.tess,0.00042078687144961075,0.004067606424012904,0.0004909180166912126,0.0012623606143488324,0.010800196367206676,0.004418262150220913,0.00021039343572480537,7.01311452416018e-05,0.0014053716427232979,0.15714285714285714,0.002664983519180868,0.009187180026649835,0.005259835893120134,0.0005610491619328144,0.2714285714285714,0.2571428571428571,0.0,0.0007714425976576198,0.0014727540500736377,0.0005610491619328144,34.51851851851852,203.7,24855.72428571429
demosthenes.against_conon.tess,0.0003271028037383178,0.0017289719626168223,4.672897196261682e-05,0.0014485981308411215,0.013691588785046728,0.0044392523364485985,0.00028037383177570094,9.345794392523364e-05,0.0011503451035310593,0.1206896551724138,0.0017757009345794393,0.008177570093457943,0.004906542056074766,0.00037383177570093456,0.3448275862068966,0.11206896551724138,0.0003271028037383178,0.0005607476635514019,0.001074766355140187,0.00037383177570093456,37.285714285714285,184.48275862068965,25035.40487514863
demosthenes.against_dionysodorus.tess,0.00027052617340727714,0.00284052482077641,4.508769556787952e-05,0.0014428062581721447,0.009738942242661978,0.003877541818837639,9.017539113575905e-05,0.00013526308670363857,0.0007733553309960817,0.1623931623931624,0.002028946300554579,0.007845259028811037,0.00477929573019523,0.0001803507822715181,0.23076923076923078,0.21367521367521367,0.00013526308670363857,0.0007664908246539519,0.0010370169980612291,0.0001803507822715181,36.35294117647059,189.56410256410257,23725.56213017752
demosthenes.against_eubulides.tess,0.0002905100064557779,0.0018721755971594577,0.00019367333763718527,0.0014848289218850873,0.011588121368624919,0.004131697869593286,6.45577792123951e-05,6.45577792123951e-05,0.00037605294825511433,0.16161616161616163,0.0020335700451904453,0.007553260167850226,0.006197546804389929,0.000710135571336346,0.2828282828282828,0.1919191919191919,0.0002582311168495804,0.000355067785668173,0.0011297611362169142,0.00022595222724338282,40.521126760563384,156.46464646464648,14013.844709723506
demosthenes.against_evergus_and_mnesibulus.tess,0.00044016506189821183,0.0033837689133425033,0.0001375515818431912,0.0008803301237964237,0.01078404401650619,0.002640990371389271,0.0005226960110041265,2.751031636863824e-05,0.0005656108597285068,0.050314465408805034,0.0018156808803301238,0.007537826685006878,0.006382393397524072,0.00024759284731774416,0.33962264150943394,0.1069182389937107,2.751031636863824e-05,0.0009353507565337001,0.0019257221458046766,0.0003576341127922971,38.84722222222222,228.61635220125785,31200.764764052066
demosthenes.against_lacritus.tess,0.000551680655711865,0.00200969381723608,0.00011821728336682824,0.001024549789179178,0.011664105292193718,0.0050045316625290616,3.940576112227608e-05,0.00011821728336682824,0.0011574570240493849,0.12213740458015267,0.000985144028056902,0.005713835362730031,0.0032312724120266384,0.0005910864168341412,0.2595419847328244,0.26717557251908397,0.0002758403278559325,0.0007881152224455216,0.00047286913346731294,7.881152224455216e-05,32.58974358974359,193.7175572519084,19448.370607773453
demosthenes.against_leochares.tess,0.00027637670144406825,0.0021073723485110205,0.00038001796448559384,0.0007945830166516963,0.007842188903475437,0.004180197609341532,0.00013818835072203412,6.909417536101706e-05,0.0005542578882774457,0.16129032258064516,0.0020382781731500036,0.007462170938989843,0.003178332066606785,0.0002072825260830512,0.22580645161290322,0.14193548387096774,0.0003109237891245768,0.0011746009811372902,0.000967318455054239,0.0003109237891245768,35.64102564102564,186.7483870967742,10753.297981269518
demosthenes.against_leptines.tess,0.0006551678031822436,0.0019655034095467307,9.359540045460623e-05,0.0017783126086375184,0.00956010161786335,0.00459954539376922,0.0002807862013638187,0.00020056157240272763,0.00202216419336348,0.16458333333333333,0.0020189864955207915,0.008263136782992378,0.0043588715068859476,0.0003877523733119401,0.33958333333333335,0.14166666666666666,0.00020056157240272763,0.0004947185452600615,0.0007888755181173954,0.00014707848642866694,40.18468468468468,155.8125,12353.66484375
demosthenes.against_macartatus.tess,0.0006581421587062806,0.0017863858593456187,4.701015419330575e-05,0.0010342233922527265,0.011070891312523505,0.00343174125611132,7.051523128995863e-05,0.00025855584806318163,0.0004985541928407618,0.1145374449339207,0.0013162843174125611,0.006557916509966153,0.001692365550959007,0.0010577284693493794,0.22466960352422907,0.2290748898678414,0.0012692741632192553,0.000587626927416322,0.0003995863106430989,0.00014103046257991727,35.0,187.41850220264317,26197.371111413013
demosthenes.against_midias.tess,0.0007242164644895704,0.0019534786213205517,0.00014293746009662572,0.0012959663048760731,0.012578496488503064,0.00466929036315644,0.000133408296090184,6.6704148045092e-05,0.00148317044284813,0.17667844522968199,0.001743837013178834,0.007394631268998771,0.004878931971298158,0.0004859873643285275,0.32685512367491165,0.1625441696113074,0.00022869993615460115,0.0005145748563478526,0.0008480955965733127,0.00022869993615460115,38.108870967741936,185.40812720848058,18842.520711333636
demosthenes.against_nausimachus_and_xenopeithes.tess,0.0001625619767536373,0.0022758676745509225,0.000243842965130456,0.0011379338372754612,0.011379338372754613,0.004307892383971389,0.0001625619767536373,0.0,0.0007679180887372013,0.06329113924050633,0.0022758676745509225,0.008290660814435503,0.005445826221246851,0.0004064049418840933,0.2911392405063291,0.11392405063291139,8.128098837681866e-05,0.000243842965130456,0.0015443387791595545,0.0001625619767536373,37.54054054054054,155.73417721518987,14920.726806601504
demosthenes.against_neaera.tess,0.0004603759207518415,0.004572009144018288,0.000127000254000508,0.0005873761747523495,0.01319215138430277,0.002476504953009906,0.0003016256032512065,0.0,0.000580868911554166,0.07377049180327869,0.0012541275082550165,0.005699136398272796,0.002159004318008636,0.0004921259842519685,0.3114754098360656,0.05737704918032787,0.0001428752857505715,0.0006826263652527305,0.0016668783337566676,0.000285750571501143,43.23893805309734,258.1639344262295,41337.415748454725
demosthenes.against_nicostratus.tess,0.0002943124126260025,0.004635420498859539,7.357810315650063e-05,0.0010300934441910088,0.011404605989257598,0.004341108086233537,0.0005150467220955044,0.00014715620631300125,0.0011036715473475094,0.0,0.0018394525789125157,0.007725700831432565,0.007357810315650063,0.00014715620631300125,0.4067796610169492,0.0847457627118644,0.00022073430946950188,0.0011036715473475094,0.0013244058568170113,0.00022073430946950188,32.03225806451613,230.35593220338984,17408.975007181845
demosthenes.against_olympiodorus.tess,0.0004535521378798499,0.001937904589122995,0.00016492805013812724,0.0005772481754834453,0.012616995835566734,0.005277697604420072,0.00012369603760359544,0.0002473920752071909,0.0015459464375028418,0.08396946564885496,0.001525584463777677,0.0066383540180596215,0.006803282068197749,0.0013606564136395497,0.4122137404580153,0.2900763358778626,0.00016492805013812724,0.0012781923885704862,0.0004535521378798499,0.00016492805013812724,31.594594594594593,185.13740458015266,14903.065089446998
demosthenes.against_onetor_30.tess,0.0006220839813374805,0.002923794712286159,0.0001244167962674961,0.0008087091757387247,0.011073094867807155,0.00447900466562986,0.00037325038880248835,0.0,0.0005960264900662252,0.08860759493670886,0.002301710730948678,0.007465007776049767,0.0037947122861586315,6.220839813374805e-05,0.3291139240506329,0.16455696202531644,0.00031104199066874026,0.00031104199066874026,0.0017418351477449456,0.0,47.029411764705884,203.48101265822785,14664.12305720237
demosthenes.against_onetor_31.tess,0.00047778308647873863,0.0023889154323936935,0.00015926102882624622,0.002070393374741201,0.011148272017837236,0.00461856983596114,0.00015926102882624622,0.0,0.0010556875164951175,0.3953488372093023,0.002070393374741201,0.006370441153049849,0.00461856983596114,0.00047778308647873863,0.2558139534883721,0.023255813953488372,0.00015926102882624622,0.0011148272017837235,0.001433349259436216,0.0,38.92307692307692,146.02325581395348,8345.790156841535
demosthenes.against_pantaenetus.tess,0.0004764173415912339,0.0019056693663649356,0.00011910433539780847,0.0008337303477846593,0.011672224868985231,0.005875813879625219,0.00023820867079561695,0.00011910433539780847,0.0011622501162250117,0.20218579234972678,0.0019850722566301412,0.00940924249642687,0.005955216769890424,0.0004764173415912339,0.31693989071038253,0.08743169398907104,0.0001588057805304113,0.0006749245672542481,0.0013498491345084961,3.970144513260283e-05,34.45569620253165,137.63934426229508,12986.055719788588
demosthenes.against_phaenippus.tess,0.0007952813307707602,0.0013917423288488302,0.0008615547750016569,0.0007290078865398635,0.010139836967327192,0.003114851878852144,0.00013254688846179335,0.00013254688846179335,0.0009355266235284946,0.12048192771084337,0.0015905626615415204,0.006097156869242494,0.005434422426933528,0.0005964609980780701,0.24096385542168675,0.24096385542168675,0.0,0.0008615547750016569,0.0003313672211544834,0.0,42.8,181.79518072289156,28135.27130207578
demosthenes.against_phormio.tess,0.00027100271002710027,0.0027100271002710027,0.0,0.000993676603432701,0.009078590785907859,0.0032971996386630532,0.0003161698283649503,4.516711833785005e-05,0.0005287088928835783,0.1565217391304348,0.0023486901535682025,0.008401084010840108,0.004607046070460705,0.00027100271002710027,0.2608695652173913,0.23478260869565218,9.03342366757001e-05,0.000948509485094851,0.000948509485094851,9.03342366757001e-05,40.52272727272727,192.52173913043478,17254.353875236295
demosthenes.against_polycles.tess,0.0003874592360595396,0.0031965386974912016,3.2288269671628296e-05,0.0008394950114623357,0.012075812857188983,0.002518485034387007,0.0006134771237609377,3.2288269671628296e-05,0.0009317413210021395,0.06976744186046512,0.0014852604048949016,0.006393077394982403,0.007200284136773111,0.00048432404507442445,0.3953488372093023,0.08527131782945736,3.2288269671628296e-05,0.0009040715508055923,0.0011623777081786186,0.0003551709663879113,38.98550724637681,240.08527131782947,39214.38807763954
demosthenes.against_spudias.tess,0.00037363622776864444,0.0023165446121655954,0.00044836347332237334,0.0012703631744133911,0.009938723658645942,0.005230907188761022,0.00037363622776864444,7.472724555372888e-05,0.0008243267997801795,0.1917808219178082,0.002615453594380511,0.007995815274248991,0.0050814526976535645,0.00014945449110745777,0.2465753424657534,0.3013698630136986,0.0,0.0005230907188761022,0.0010461814377522045,7.472724555372888e-05,38.84,183.31506849315068,15139.311690748733
demosthenes.against_stephanus_1.tess,0.0006450447661067678,0.0021157468328301984,0.00010320716257708285,0.0014965038573677013,0.008798410609696312,0.005366772454008308,0.0004386304409526021,0.00015481074386562428,0.0007205288054885499,0.15725806451612903,0.0019351342983203034,0.0087210052377635,0.004747529478545811,0.0004902340222411436,0.38306451612903225,0.14112903225806453,0.00010320716257708285,0.00046443223159687284,0.0010578734164150992,0.00012900895322135356,35.97540983606557,156.27822580645162,11560.975009755462
demosthenes.against_stephanus_2.tess,0.00032048714045348933,0.0028843842640814037,0.0,0.0020831664129476804,0.010816440990305263,0.004086211040781988,0.0006409742809069787,8.012178511337233e-05,0.0015376266280752533,0.08974358974358974,0.0018428010576075635,0.008813396362470955,0.003765723900328499,0.00040060892556686165,0.3333333333333333,0.038461538461538464,0.0,0.0008012178511337233,0.0012819485618139573,0.00024036535534011698,38.38709677419355,160.01282051282053,8110.115220249835
demosthenes.against_theocrines.tess,0.0006275691110483542,0.00260441181085067,6.275691110483542e-05,0.0011610028554394553,0.009758699676801907,0.005114688255044087,0.0002510276444193417,0.00012551382220967085,0.0009330447115025752,0.16568047337278108,0.0017571935109353919,0.006777746399322226,0.004016442310709467,0.00018827073331450627,0.3136094674556213,0.20710059171597633,3.137845555241771e-05,0.00034516301107659483,0.0010354890332297845,0.0002510276444193417,43.65822784810127,188.57396449704143,23091.842162389283
demosthenes.against_timocrates.tess,0.000706786171574904,0.0021306017925736237,0.00017413572343149807,0.0017311139564660692,0.010683738796414852,0.004076824583866837,0.00023559539052496798,0.0002765685019206146,0.0016047791964390302,0.18518518518518517,0.0018335467349551856,0.007959026888604353,0.0027451984635083228,0.00034827144686299614,0.3282828282828283,0.10437710437710437,0.00020486555697823302,0.0003994878361075544,0.0008194622279129321,7.170294494238156e-05,35.42962962962963,164.35185185185185,14047.450274348417
demosthenes.against_timotheus.tess,0.0004813312246441587,0.002819225744344358,0.00017190400880148524,0.0008939008457677233,0.009282816475280203,0.004916454651722478,0.0003438080176029705,3.438080176029705e-05,0.00046461204893913583,0.175,0.0018221824932957438,0.006566733136216737,0.0036787457883517842,0.0004125696211235646,0.43333333333333335,0.075,0.00010314240528089115,0.0010314240528089115,0.0015815168809736643,0.0001375232070411882,44.705882352941174,242.38333333333333,59372.769722222205
demosthenes.against_zenothemis.tess,0.000553841284911781,0.0024527256903236015,0.0,0.0018988844054118206,0.009969143128412059,0.005459292665558984,0.0003164807342353034,0.00047472110135295516,0.0008896005693443643,0.15853658536585366,0.002136244956088298,0.008624100007912019,0.005221932114882507,0.000553841284911781,0.32926829268292684,0.06097560975609756,7.912018355882586e-05,0.00023736055067647758,0.0014241633040588653,0.0,40.82142857142857,154.1341463414634,10841.408834027368
demosthenes.erotic_essay.tess,0.001254552812626467,0.0012950222581950628,0.00012140833670578713,0.0003642250101173614,0.009793605827600162,0.0025495750708215297,0.00028328611898016995,0.00020234722784297855,0.0009201940772963025,0.05,0.0038041278834479966,0.011210036422501011,0.003237555645487657,0.00020234722784297855,0.45,0.0,0.0004451639012545528,0.00024281667341157425,0.0008498583569405099,0.0003642250101173614,47.01724137931034,247.1,23844.27
demosthenes.exordia.tess,0.0006313230953771367,0.001704572357518269,0.00014204769645985573,0.001783487744440411,0.007875755614829779,0.0031408323995012546,0.00031566154768856834,0.0003945769346107104,0.0018427114182296808,0.045845272206303724,0.0029040862387348285,0.011411164948941744,0.0057292570905475146,0.000836503101374706,0.4154727793696275,0.24641833810888253,0.00023674616076642624,0.0008838523335279913,0.0007891538692214208,7.891538692214208e-05,35.50819672131148,181.54441260744986,9609.182124941508
demosthenes.for_phormio.tess,0.000569065594294169,0.0017451344891687849,7.587541257255586e-05,0.001138131188588338,0.011267498767024545,0.006145908418377025,0.0002655639440039455,0.00011381311885883379,0.0007494691260357247,0.15384615384615385,0.0018210099017413406,0.006752911718957472,0.004097272278918017,0.0007208164194392807,0.34911242603550297,0.15384615384615385,0.00015175082514511172,0.0003793770628627793,0.0012898820137334497,7.587541257255586e-05,34.6144578313253,155.97041420118344,13309.046461958626
